model,race,age,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67
Logistic Regression,-0.146202054759361,-0.051486966483768756,-0.4777310089330099,-0.5409832574516567,-0.5223019421695912,-0.14216049246790002,-0.2621259550351832,-0.2744316615384596,-0.41673071308811854,-0.2870602379091514,-1.2215212532359216,0.0275750368432954,-1.8928333325406619,0.5797294172174151,-1.7574406339633357,0.6078033367844526,-1.2088837935146182,0.2872792365796507,0.02251155354211314,0.14354658472912424,1.1761226736716086,0.2565325586704337,1.764228017915178,0.8308482224369851,1.7905790995896,0.830000460131102,0.8926682859933708,0.2194848547170472,-0.02224782921405497,0.020678218295638214,-0.034998646035984154,-0.009896158552423037,0.40540992394776515,0.03446073586779345,0.33076527421812724,-0.2675543530917598,-1.2545971825315438,-0.3010804875888536,-1.3850007282197152,-0.7309090014450713,-0.8830201498644239,-0.8478360448189288,-0.4029782926230253,-0.6117900763363292,-0.1574695112134907,-0.23776913164182856,-0.09850993634618585,-0.102095019898227,0.1490485532651206,-0.4680970105698975,0.8129358923436028,-0.6220273300364816,1.3582605281982367,-0.4113424853883557,1.205241913146897,0.26125135705487174,0.030937394334629373,-1.6331873381340498,-0.036000781208512106,-2.0671239616946764,-0.07390311857703552,-2.50036475295963,-0.13364542530541157,-2.753323350680223,-0.7868692313650743,-0.15563549964623372,-0.4216763264905976,-0.3858217013156853,0.0038329044899626926,-0.7064577802664221,0.4097850076519668,-0.38498897550120803,0.842410637245891,-0.2269170694363212,-1.4541784211841249,0.3020647378035334,-1.1614525278389467,1.4597886215408702,-1.6183715143760389,1.2557938233228354,-0.7377910197522212,-0.747629542429797,-1.0797690071910313,-0.7537760247374163,-0.8425529127661491,-0.2889537315450741,0.6346126620374897,-0.6131981490810009,1.697472470209362,1.4328102529986284,1.2674095510199868,1.6131590344337945,1.4885676248702087,0.5156436387809429,0.8317004212098986,-0.1771423824506452,1.1100675892296856,-0.6484065525628965,1.560051546621842,3.652243958488774,0.25931628611138613,0.251557663206454,-0.15239438998648375,-1.2566793826835847,0.0852630042363726,-1.0912566378649282,0.14341579563381415,-1.200690642248249,-0.17019766629521377,0.20172915893439008,-1.2183298084539045,3.5219759081535056,-0.43109399885631117,0.3135344735027831,-0.022475900048593588,-1.1711455252902523,0.10648061773147115,-1.3871043505154501,0.08105978655381671,-1.1727127771225816,0.5619458435240265,0.3738254777334715,1.9142590141445153,2.7865150314939906,-0.05887191970184662,0.4656127040205798,0.08211511587310029,0.30942493407121074,0.09773422674811297,0.48123687609594706,-1.5056790166666567,2.707963146902747,-0.015334837550669935,-2.3001660616908244,0.09066574608175991,-2.4568726033468,0.05712813423155034,-2.2289434066626024
Ridge Regression,-0.07384660840034485,-0.02665051817893982,0.18903037905693054,-0.6550991535186768,-0.18077868223190308,-0.06740710884332657,-0.15017949044704437,-0.3122318685054779,-0.15638604760169983,-0.42606523633003235,-0.632859468460083,-0.3402874171733856,-1.023502230644226,0.07762184739112854,-0.910581648349762,0.15270692110061646,-0.8175643086433411,0.27006393671035767,0.07900814712047577,0.21801753342151642,0.872344434261322,0.10101684927940369,0.983329713344574,0.36800867319107056,1.0079498291015625,0.25917959213256836,0.19540873169898987,-0.3309922218322754,-0.5591027736663818,-0.2105640172958374,-0.4057596027851105,-0.25478214025497437,-0.12912966310977936,-0.1855563372373581,-0.636181652545929,-0.5460855960845947,-0.1273329257965088,-0.06371713429689407,-0.6509935855865479,-0.16831634938716888,-0.4000312089920044,-0.2776951193809509,-0.20192556083202362,-0.02533315122127533,-0.40885624289512634,0.6360828876495361,0.05946658179163933,0.7807714939117432,-0.20388618111610413,0.06735748797655106,0.2882686257362366,-0.23543411493301392,0.6215882897377014,-0.05863673985004425,-0.007660398725420237,0.6148936152458191,0.07702544331550598,-1.2445049285888672,-0.041217051446437836,-1.4871746301651,-0.1048489660024643,-1.766318917274475,-0.2490791529417038,-1.7658917903900146,-1.402801513671875,0.8872798085212708,-0.7669516801834106,0.7801046967506409,0.031768810003995895,0.5060241222381592,0.77290940284729,0.7616662979125977,1.4953720569610596,0.7249943614006042,-0.7379063367843628,0.34044191241264343,-0.4827021062374115,1.7626214027404785,-1.2896808385849,1.6767809391021729,-0.2195582538843155,-0.6573793888092041,-0.5752992630004883,-1.068436622619629,-0.09542421996593475,-0.5284079909324646,0.03531409054994583,-0.5409005880355835,1.4366055727005005,1.810707449913025,0.6359150409698486,1.7315518856048584,0.8424904346466064,0.3997303247451782,0.0876254215836525,-0.5851929783821106,0.6969116926193237,-1.0528534650802612,0.7424883842468262,2.9659554958343506,-0.5513409972190857,-0.32338881492614746,-0.3831374943256378,-1.5167115926742554,0.12247831374406815,-1.3584139347076416,0.21055887639522552,-1.435489535331726,0.5444322824478149,-0.5008968710899353,-0.41014620661735535,2.6259801387786865,0.254117488861084,0.3859194815158844,0.10825461894273758,-0.644346296787262,0.20001475512981415,-0.8230214715003967,-0.016034528613090515,-0.6008554697036743,-0.1357783079147339,0.5958181023597717,1.0760643482208252,2.2193479537963867,-0.1421099603176117,-0.06679923832416534,0.13373379409313202,-0.1946771889925003,0.16649876534938812,-0.05618477240204811,-0.6767517924308777,2.005337715148926,0.04594734311103821,-1.5170419216156006,0.13032084703445435,-1.6002683639526367,-0.08885892480611801,-1.3165900707244873
